Etunimi,Lukumäärä
Ann-Gerd,7
Annick,7
Annicka,7
Anni-Marie,7
Ann-Margaret,7
Anriina,7
Ansuliina,7
Anttonina,7
Anu-Hannele,7
Anu-Helena,7
Anukaisa,7
Anu-Katri,7
Anu-Marjaana,7
Anuradha,7
Anu-Reetta,7
Anu-Riina,7
Arelia,7
Argentina,7
Arisara,7
Arja-Anneli,7
Arja-Tuulikki,7
Aroha,7
Arra,7
Aseel,7
Ashna,7
Asil,7
Assia,7
Asta-Maria,7
Aunikki,7
Autumn,7
Ava-Maria,7
Avery,7
Avila,7
Axelia,7
Azeb,7
Azemine,7
Azhar,7
Bach,7
Bahare,7
Banaz,7
Baraa,7
Bebe,7
Bee,7
Bei,7
Benedetta,7
Benedikta,7
Birge,7
Birte,7
Blanche,7
Brielle,7
Brisella,7
Brit,7
Bruna,7
Büsra,7
Camomilla,7
Capri,7
Carme,7
Cat,7
Cata,7
Cathérine,7
Cecelia,7
Celestina,7
Chaima,7
Chana,7
Charina,7
Chimamanda,7
Chisom,7
Cho,7
Ciana,7
Clea,7
Comfort,7
Concordia,7
Cruz,7
Dakhil,7
Damita,7
Danijela,7
Danina,7
Dansdotter,7
Darin,7
Deana,7
Debra,7
Decirée,7
Delicia,7
Deng,7
Desirèe,7
Dijana,7
Divya,7
Doora,7
Dorothee,7
Duha,7
Ece,7
Ecrin,7
Edward,7
Eemil,7
Eeva-Kaisu,7
Eevi-Lotta,7
Eija-Hannele,7
Eija-Irmeli,7
Eija-Riikka,7
Eija-Riina,7
Eilamaria,7
Eine-Liisa,7
Eira-Liisa,7
El,7
Ele,7
Eleanna,7
Eleina,7
Elenoora,7
Elfete,7
Eliis,7
Elinne,7
Elisavet,7
Elizabeta,7
Elize,7
Ella-Alina,7
Ella-Ilona,7
Ella-Lotta,7
Elli-Maaria,7
Elsa-Mari,7
Elsa-Sofia,7
Elsebeth,7
Elsemaj,7
Elvi-Maria,7
Elyse,7
Emad,7
Emelié,7
Émilie,7
Eminna,7
Emma-Amanda,7
Emma-Emilia,7
Emma-Helena,7
Emma-Juulia,7
Emma-Kaarina,7
Emma-Lina,7
Emma-Pauliina,7
Emmariina,7
Emma-Stiina,7
Emme,7
Emmelina,7
Emmi-Juulia,7
Emmina,7
Emminoora,7
Eneli,7
Eris,7
Erja-Sisko,7
Esenia,7
Esmi,7
Esraa,7
Essa,7
Essi-Sofia,7
Esta,7
Etty,7
Eufrosyyne,7
Eve-Liina,7
Eveliisa,7
Eylem,7
F.,7
Fadia,7
Fadila,7
Faiso,7
Faize,7
Fanni-Lotta,7
Fanny-Sofia,7
Fardus,7
Fatemah,7
Fatna,7
Fawzia,7
Fazile,7
Fedosia,7
Feng,7
Ferdane,7
Flavia,7
Florina,7
Folasade,7
Folashade,7
Fong,7
Foos,7
France,7
Francina,7
Francis,7
Franselia,7
Gabriel,7
Genet,7
Genoveva,7
Georgiana,7
Georgievna,7
Georgine,7
Gigi,7
Gohar,7
Golde,7
Greta-Lisa,7
Grethe,7
Gulli,7
Gunfrid,7
Gunita,7
Gülsen,7
Haashi,7
Habon,7
Hadia,7
Hafidh,7
Hagi-Dirie,7
Halala,7
Haliimo,7
Haniin,7
Harrietta,7
Hasina,7
Heidi-Kristiina,7
Heini-Mari,7
Heinä,7
Heisel,7
Heleen,7
Héléne,7
Heli-Anna,7
Heli-Anne,7
Heli-Kaarina,7
Helmia,7
Helmiira,7
Helmi-Kerttu,7
Henna-Riika,7
Henna-Tuulia,7
Henni-Sofia,7
Hertta-Maria,7
Heta-Kaisa,7
Heta-Leena,7
Heta-Mari,7
Hilda-Mari,7
Hile,7
Hilka,7
Hilla-Maija,7
Hissu,7
Hoai,7
Hoodo,7
Husein,7
Hülya,7
Ibado,7
Ibtisaam,7
Ida-Anniina,7
Ida-Elisa,7
Idalmiina,7
Ida-Maaria,7
Idamari,7
Ida-Mariia,7
Ida-Sofie,7
Idiris,7
Idris,7
Iida-Amalia,7
Iida-Anniina,7
Iila,7
Iina-Liisa,7
Iiris-Maria,7
Ijeoma,7
Ine,7
Ingá,7
Inga-Riitta,7
Inka-Emilia,7
Inka-Julia,7
Inka-Maija,7
Iqlaas,7
Iqlas,7
Íris,7
Irja-Maija,7
Iselinn,7
Isis,7
Ivalo,7
Izel,7
J,7
Jaana-Kristiina,7
Jacobina,7
Jade-Julia,7
Jade-Juulia,7
Jadella,7
Jalina,7
Janda,7
Janea,7
Jania,7
Janie,7
Janna-Juulia,7
Jannamari,7
Jasmia,7
Jasmira,7
Javiera,7
Jea,7
Jedita,7
Jelisa,7
Jemilla,7
Jemma,7
Jemmi,7
Jennariina,7
Jennileena,7
Jenni-Riikka,7
Jenny-Julia,7
Jenny-Marie,7
Jesica,7
Jessa,7
Jeudokia,7
Jewel,7
Jevgenjevna,7
Jiyan,7
Jola,7
Jonna-Maija,7
Jonnamari,7
Jose,7
Joselin,7
Juliina,7
Julius,7
Jurievna,7
Jutta-Kaisa,7
Kadra,7
Kaidi,7
Kaie,7
Kaija-Anneli,7
Kaisa-Kerttu,7
Kaisa-Lotta,7
Kaisa-Sisko,7
Kaisu-Liina,7
Kanjana,7
Kanokwan,7
Kardelen,7
Karinka,7
Karoliine,7
Katarin,7
Kati-Annika,7
Katiina,7
Kati-Sisko,7
Katja-Riina,7
Katre,7
Katri-Maaria,7
Katri-Susanna,7
Katve,7
Kawa,7
Kendi,7
Kenny,7
Kerensa,7
Ketlin,7
Khalida,7
Khava,7
Kheda,7
Kida,7
Killa,7
Kiri,7
Kirsi-Helena,7
Kirsi-Kaarina,7
Kirstine,7
Kismet,7
Kjellsdotter,7
Kosar,7
Krista-Liisa,7
Krista-Maarit,7
Kristell,7
Ku,7
Kukkamaria,7
Kustava,7
Kyynel,7
Laara,7
Lahja-Maria,7
Lamores,7
Lang,7
Laura-Annika,7
Laurence,7
Lauria,7
Lea-Maarit,7
Lea-Maria,7
Leena-Kristiina,7
Leena-Maaria,7
Leenamaria,7
Leenantytär,7
Leenastiina,7
Leifsdotter,7
Leila-Marja,7
Leimu,7
Léna,7
Lenja,7
Lenore,7
Leonda,7
Lesley,7
Lexi,7
Lexie,7
Leylo,7
Liang,7
Lianne,7
Lie,7
Liin,7
Liinalotta,7
Liisa-Emilia,7
Liisi-Maria,7
Lilien,7
Lilja-Sofia,7
Lilka,7
Lille,7
Lillebil,7
Lilli-Lotta,7
Lillukka,7
Lilly-Ann,7
Limor,7
Lindita,7
Lintu,7
Loa,7
Louna-Tuuli,7
Lovise,7
Luay,7
Luella,7
Lumiel,7
Lumi-Maaria,7
Lumimaria,7
Lya,7
Maame,7
Maarianna,7
Madeliina,7
Mahlet,7
Maibrit,7
Maiia,7
Maija-Anneli,7
Maiju-Riikka,7
Mailiisa,7
Majida,7
Makka,7
Malanja,7
Malka,7
Mame,7
Marette,7
Margariitta,7
Marguerithe,7
Maria-Kaarina,7
Maria-Susanna,7
Maribella,7
Maricka,7
Mariga,7
Mari-Hanna,7
Mari-Katariina,7
Mariliis,7
Mari-Mia,7
Marinja,7
Marja-Inkeri,7
Marja-Kristina,7
Marja-Kyllikki,7
Marja-Leea,7
Marjaliina,7
Marjama,7
Marjeta,7
Marjo-Elina,7
Marjokaisa,7
Marjo-Terttu,7
Marjue,7
Marjus,7
Markus,7
Marliisa,7
Marry,7
Mathea,7
Matrona,7
Mavis,7
Maxamed,7
Mayan,7
Mayar,7
Meelika,7
Meeria,7
Meetta,7
Meike,7
Meimei,7
Meisa,7
Meital,7
Meline,7
Meng,7
Menina,7
Mercedez,7
Mergime,7
Merianne,7
Meribel,7
Merinna,7
Meri-Sofia,7
Merlin,7
Mette-Marie,7
Mia-Carita,7
Mia-Emilia,7
Mia-Johanna,7
Mia-Kristiina,7
Miamari,7
Mia-Susanna,7
Micella,7
Mida,7
Miia-Emilia,7
Miia-Kaisa,7
Miia-Maija,7
Miimu,7
Mikontyttö,7
Milanja,7
Milla-Kaisa,7
Millamaari,7
Milla-Marika,7
Milla-Marja,7
Milla-Noora,7
Mille,7
Milse,7
Mima,7
Mimia,7
Minna-Maaret,7
Minna-Riina,7
Minna-Sofia,7
Minniina,7
Minttumaari,7
Mirah,7
Miret,7
Mireya,7
Mirian,7
Mirja-Helena,7
Mirja-Sisko,7
Mirjeta,7
Mirra,7
Mirsada,7
Mirtta,7
Mischa,7
Mita,7
Mitzi,7
Moalim,7
Mohd,7
Molli,7
Mona-Carita,7
Mubarak,7
Mumtaaz,7
Mushtaq,7
Nadeshda,7
Naime,7
Nami,7
Namir,7
Nanika,7
Nanna-Mari,7
Nannu,7
Narmin,7
Nashaad,7
Nastaran,7
Nastja,7
Nava,7
Nazife,7
Nea-Julia,7
Nea-Lotta,7
Neeli,7
Nelli-Maaria,7
Neomi,7
Nexhmije,7
Ni,7
Niamh,7
Nichole,7
Nicolé,7
Niina-Riitta,7
Niko,7
Nina-Kristiina,7
Nina-Susanna,7
Noora-Maija,7
Nuka,7
Nuna,7
Nyyrikki,7
Oivikki,7
Okuliina,7
Olanna,7
Oliva,7
Olsa,7
Oluwakemi,7
Onyinye,7
Onyinyechi,7
Oriana,7
Outi-Maarit,7
Pamina,7
Paprika,7
Paraskevi,7
Parichat,7
Patrisia,7
Paula-Sisko,7
Peikko,7
Penina,7
Peppi-Maria,7
Pernille,7
Petrova,7
Pia-Christine,7
Pia-Maaria,7
Pia-Maija,7
Piialiisa,7
Piia-Sofia,7
Piia-Susanna,7
Pilvi-Maria,7
Pirjo-Anneli,7
Pirjo-Maija,7
Polly,7
Preet,7
Purity,7
Päivi-Anneli,7
Päivi-Hannele,7
Päivänkukka,7
Qiao,7
R,7
Raed,7
Rafif,7
Ragne,7
Rahime,7
Raija-Helena,7
Rain,7
Rainersdotter,7
Raisa-Maria,7
Ralfsdotter,7
Raluca,7
Ramlo,7
Ranim,7
Raqia,7
Rayana,7
Raz,7
Reia,7
Reidun,7
Remi,7
Ricarda,7
Riikka-Kaisa,7
Riikkaliina,7
Riikka-Marja,7
Riina-Maaria,7
Riinamari,7
Riina-Sofia,7
Riitta-Hannele,7
Riley,7
Ritva-Kaarina,7
Ritva-Marja,7
Riya,7
Rogersdotter,7
Ronak,7
Roona,7
Roosa-Liisa,7
Rosanda,7
Roseline,7
Rose-Mary,7
Rosinda,7
Rositta,7
Rosveig,7
Rukia,7
Ruqiya,7
Ruslana,7
Rusul,7
Ruusunkukka,7
Ruuti,7
Saanamaria,7
Sabrije,7
Saiid,7
Saija-Maarit,7
Saijamari,7
Saija-Riina,7
Salim,7
Salmo,7
Saman,7
Sameer,7
Sanda,7
Sanna-Kaarina,7
Sanna-Katriina,7
Sannariikka,7
Sanni-Marja,7
Santa,7
Santtu,7
Saoirse,7
Sara-Annika,7
Saranya,7
Sari-Elina,7
Sari-Tiina,7
Saron,7
Sattar,7
Satu-Anneli,7
Satu-Orvokki,7
Satu-Sirkku,7
Satu-Sofia,7
Saulintytär,7
Sawda,7
Seida,7
Seija-Maija,7
Seira,7
Selvi,7
Senait,7
Serafin,7
Seraina,7
Serefina,7
Seriina,7
Serin,7
Sevdije,7
Seya,7
Shadan,7
Shaker,7
Sham,7
Shara,7
Shereen,7
Sheryl,7
Shiloh,7
Shivani,7
Sigbrit,7
Siikri,7
Siina-Maria,7
Siira,7
Singa,7
Sini-Emilia,7
Sini-Kristiina,7
Sinililja,7
Sini-Lilja,7
Sinimaaria,7
Sini-Marjaana,7
Sirissa,7
Sirita,7
Sirkka-Marja,7
Sirkku-Marja,7
Sirkku-Sisko,7
Sirpa-Anneli,7
Sisko-Sinikka,7
Siu,7
Sivan,7
Sivina,7
Snezana,7
Snezhana,7
Sofia-Emilia,7
Soivi,7
Soumia,7
Sumaia,7
Sunday,7
Susa-Maria,7
Susanni,7
Susy,7
Suvimaria,7
Sveva,7
Tahera,7
Tal,7
Tamar,7
Tamika,7
Tanja-Riitta,7
Tarek,7
Tarja-Kaarina,7
Taru-Maaria,7
Taslima,7
Tehila,7
Tepa,7
Terés,7
Teresé,7
Terhi-Leena,7
Terhi-Maaria,7
Terttu-Marja,7
Tette,7
Thai,7
Therecia,7
Thérese,7
Thuan,7
Thúy,7
Tieu,7
Tiia-Elina,7
Tiia-Kaisa,7
Tiia-Pauliina,7
Tiina-Johanna,7
Tiina-Maaria,7
Tiinamaria,7
Tiina-Susanna,7
Tiita,7
Tikkanen,7
Tilda-Maria,7
Timotei,7
Tini,7
Tinni,7
Tipi,7
Tipsu,7
Tirliina,7
Titta-Maaria,7
Tiu,7
Tiziana,7
Toivontytär,7
Tomas,7
Tomsdotter,7
Touko,7
Tra,7
Tuija-Helena,7
Tuovikki,7
Tuuli-Sofia,7
Tytti-Lotta,7
Tytti-Maaria,7
Tyty,7
Ulla-Anneli,7
Ulla-Elina,7
Unna-Liina,7
Untuva,7
Urania,7
Urpu-Liisa,7
Ute,7
Walaa,7
Vallikki,7
Vandana,7
Vann,7
Veeda,7
Veija,7
Veijontytär,7
Veneta,7
Venita,7
Wia,7
Victorina,7
Wieslawa,7
Viet,7
Viljontytär,7
Vilma-Liisa,7
Vilma-Riina,7
Virva-Leena,7
Virve-Liisa,7
Volha,7
Vuokko-Leena,7
Xi,7
Yaiza,7
Yasna,7
Yaya,7
Yessica,7
Yohanna,7
Yordanova,7
Yousef,7
Yurub,7
Yvon,7
Zahide,7
Zaira,7
Zea,7
Zeidi,7
Zeina,7
Zenia,7
Zhen,7
Zohal,7
Zoheir,7
Zuhair,7
Aamu-Ilona,6
Aaya,6
Abas,6
Abdihakin,6
Abdihamid,6
Abdikani,6
Abdilaahi,6
Abdiwahid,6
Abdul-Hussain,6
Abdullaahi,6
Abdurahman,6
Abril,6
Abshiro,6
Adamiina,6
Adara,6
Adelee,6
Adeli,6
Adelisa,6
Adonica,6
Adriane,6
Afra,6
Afrin,6
Agathe,6
Agnese,6
Aïda,6
Aija-Sisko,6
Aikku,6
Aiman,6
Ainara,6
Ainoa,6
Aino-Ellen,6
Aino-Kaija,6
Ainomarja,6
Aino-Orvokki,6
Aisa,6
Aishe,6
Aishwarya,6
Aissatou,6
Akhtar,6
Akselina,6
Aku,6
Akvilina,6
Alannah,6
Alegria,6
Aleksanni,6
Alexzandra,6
Alfsol,6
Aliia,6
Alizée,6
Alizia,6
Alli-Maria,6
Ally,6
Alsu,6
Altina,6
Aluel,6
Amaka,6
Amandla,6
Amelii,6
Amena,6
Amenah,6
Amilla,6
Amit,6
Amita,6
Amjad,6
Amporn,6
Anahit,6
Anamaria,6
Anastazia,6
Anat,6
Anaya,6
Anceli,6
Anda,6
Andreina,6
Andrina,6
Aneri,6
Anfac,6
Angélica,6
Angeliga,6
Angeliqa,6
Ánh,6
Anilia,6
Anisha,6
Anitha,6
Anja-Irmeli,6
Anjariitta,6
Anjela,6
Anjuta,6
Anke,6
Anleena,6
Annabeth,6
Anna-Kaisu,6
Annaleea,6
Anna-Linda,6
Anna-Lydia,6
Annaroosa,6
Anna-Veera,6
Annéa,6
Annelei,6
Anne-Maiju,6
Anne-Margit,6
Anne-Mariia,6
Anne-Marjukka,6
Anne-Mie,6
Annet,6
Anni-Elisa,6
Anni-Ellen,6
Anni-Erika,6
Annimaari,6
Anni-Olivia,6
Annis,6
Anni-Saara,6
Anni-Sisko,6
Ann-Kristiina,6
Annu-Leena,6
Annu-Maaria,6
Anriika,6
Anseliga,6
Anu-Katariina,6
Anumaria,6
Anzal,6
Aparecida,6
Aprilia,6
Aram,6
Arbnora,6
Ardo,6
Arezoo,6
Arja-Hannele,6
Arjaleena,6
Arjaliisa,6
Armiina,6
Armiita,6
Artina,6
Aruna,6
Asa,6
Asena,6
Ashlee,6
Ashleigh,6
Asif,6
Aspasia,6
Asta-Leena,6
Atefa,6
Auli-Marja,6
Aurélia,6
Avalia,6
Ava-Sofia,6
Aweis,6
Aviela,6
Awino,6
Axel,6
Aza,6
Azhaar,6
Azin,6
Baby,6
Bafrin,6
Bahia,6
Bahrije,6
Batseba,6
Beanna,6
Beatrise,6
Behije,6
Belen,6
Bella-Maria,6
Bengta,6
Benitta,6
Beren,6
Berina,6
Bintu,6
Birgith,6
Bitja,6
Blondina,6
Boi,6
Brita-Stina,6
Britten,6
Britt-Lis,6
Burhan,6
Buse,6
Bärbel,6
Caarin,6
Cali,6
Calla,6
Carmencita,6
Carmina,6
Casimira,6
Cathleen,6
Cati,6
Celene,6
Céleste,6
Celestia,6
Célia,6
Cessa,6
Ceyda,6
Chang,6
Charmaine,6
Chatarine,6
Chidimma,6
Chinenye,6
Chinyere,6
Cinja,6
Cinna,6
Clarita,6
Constanza,6
Cuc,6
da,6
Daaria,6
Dagmara,6
Dai,6
Daina,6
Danae,6
Danella,6
Dani,6
Darcy,6
Dede,6
Deego,6
Deone,6
Devina,6
Diamanda,6
Diamond,6
Diara,6
Diba,6
Didar,6
Dine,6
Dino,6
Disa-Maria,6
Djamila,6
Doan,6
Domenica,6
Dorothéa,6
Doruntina,6
Duru,6
Edia,6
Edibe,6
Ediita,6
Ediitta,6
Edyta,6
Eetuntytär,6
Eeva-Karoliina,6
Eeva-Katri,6
Eeva-Marie,6
Eeva-Marjaana,6
Eeva-Tuulia,6
Eeva-Tuulikki,6
Eevi-Sofia,6
Effie,6
Effiina,6
Eila-Riitta,6
Einontytär,6
Elaha,6
Eldina,6
Eleah,6
Elessa,6
Elianne,6
Elinora,6
Elisapet,6
Elisha,6
Elka,6
Ella-Amanda,6
Ellamaija,6
Ella-Reetta,6
Ella-Stiina,6
Ellen-Maria,6
Ellianna,6
Elli-Inkeri,6
Elli-Kaisa,6
Ellina,6
Elliroosa,6
Elpida,6
Elsa-Marja,6
Elsebet,6
Elspeth,6
Elsvig,6
Emélie,6
Emerald,6
Emerentsia,6
Emilianna,6
Emilina,6
Emma-Ilona,6
Emma-Katariina,6
Emma-Olivia,6
Emma-Tuulia,6
Emmi-Emilia,6
Emmi-Inkeri,6
Emmi-Roosa,6
Enikö,6
Enissa,6
Enni-Mari,6
Ennimaria,6
Ericsdotter,6
Erinna,6
Erisa,6
Erma,6
Esmat,6
Esmeray,6
Esperance,6
Essi-Elina,6
Essi-Ilona,6
Essu,6
Etla,6
Eufrosiina,6
Eunika,6
Eunike,6
Eva-Brita,6
Eva-Lotte,6
Ewe,6
Evette,6
Ewy,6
Ezgi,6
F,6
Fadima,6
Fahimeh,6
Faleh,6
Fani,6
Faria,6
Fatbardha,6
Felisa,6
Felizia,6
Fereshta,6
Feryal,6
Feven,6
Fia-Maria,6
Firdaus,6
Fotini,6
Fowzia,6
Frederiikka,6
Frederike,6
Furaha,6
Gaby,6
Gaelle,6
Gaëlle,6
Gala,6
Gauri,6
Geeta,6
Gemina,6
Geneviève,6
Giau,6
Gifty,6
Ginger,6
Gittan,6
Gladis,6
Golda,6
Greete,6
Gretha,6
Gretta,6
Griselda,6
Gunneli,6
Gülen,6
Göthild,6
Haagar,6
Hafiza,6
Halima-Sadia,6
Hamdan,6
Hanadi,6
Hanna-Kerttu,6
Hannaliina,6
Hanna-Liina,6
Hannamaaria,6
Hanna-Marjut,6
Hannareetta,6
Hannariitta,6
Hannimari,6
Hannukka,6
Harmony,6
Harriett,6
Hasti,6
Hawra,6
Havva,6
Haylie,6
Hedie,6
Heidi-Maija,6
Heike,6
Helène,6
Helgi,6
Heli-Marjatta,6
Helisa,6
Heli-Tuulia,6
Heljä-Marja,6
Helmikki,6
Henna-Elina,6
Henna-Maaret,6
Hennamaria,6
Henna-Marika,6
Henna-Marja,6
Henne,6
Henriet,6
Hera,6
Hermina,6
Hertta-Liisa,6
Hetafia,6
Heta-Maaria,6
Hildeborg,6
Hildegun,6
Hildegund,6
Hilke,6
Hilkka-Helena,6
Hilma-Liisa,6
Hiltu,6
Homaira,6
Humaira,6
Ida-Olivia,6
Ida-Riikka,6
Ida-Roosa,6
Idel,6
Ihalempi,6
Ihanne,6
Iida-Katariina,6
Iida-Leena,6
Iidalotta,6
Iida-Riikka,6
Iidasofia,6
Iida-Stiina,6
Iida-Tuulia,6
Iina-Elina,6
Iina-Julia,6
Iina-Maaria,6
Iita-Liina,6
Iita-Mari,6
Ilia,6
Ilieva,6
Ilja,6
Ilmarintytär,6
Imen,6
Imola,6
Inaaya,6
Inga-Lene,6
Ingaliina,6
Inga-Marita,6
Inge-Lis,6
Ingvild,6
Inka-Amanda,6
Inker,6
Inneli,6
Io,6
Iqbal,6
Irja-Kaarina,6
Irja-Riitta,6
Irma-Riitta,6
Isaela,6
Isa-Lotta,6
Isebel,6
Isman,6
Jaana-Kaarina,6
Jaana-Leena,6
Jaane,6
Jacobine,6
Jadelmiina,6
Jadena,6
Jakovlevna,6
Jamile,6
Janel,6
Janete,6
Janike,6
Janna-Julia,6
Janna-Maaria,6
Janna-Riina,6
Jarla,6
Jarona,6
Jasminella,6
Jawad,6
Jeanett,6
Jeanne-Marie,6
Jenna-Jasmin,6
Jenna-Leena,6
Jenna-Maarit,6
Jenni-Annika,6
Jenni-Noora,6
Jenni-Pauliina,6
Jenny-Emilia,6
Jenny-Liisa,6
Jenny-Mari,6
Jerena,6
Jeruto,6
Jian,6
Jiang,6
Jingjing,6
Jinni,6
Joanina,6
Joanita,6
Joanniina,6
Jody,6
Joëlle,6
Johan,6
Jouna,6
Judita,6
Juhanna,6
Juliann,6
Juline,6
Juljaana,6
Juta,6
Jutta-Emilia,6
Juulie,6
K.,6
Kadiye,6
Kairit,6
Kajal,6
Kajsdotter,6
Kalpana,6
Kaltun,6
Kami,6
Kani,6
Karena,6
Karetta,6
Karinsdotter,6
Karlotte,6
Karmela,6
Karol,6
Karuliina,6
Kasper,6
Kaspia,6
Katherin,6
Kati-Helena,6
Kati-Marika,6
Kati-Riina,6
Katja-Riikka,6
Katla,6
Katri-Liisa,6
Katriona,6
Kauni,6
Kazhal,6
Kehatan,6
Keiko,6
Keisha,6
Kelli,6
Kelsey,6
Kerry,6
Kerttu-Leena,6
Kerttu-Liina,6
Kesätuuli,6
Keyf,6
Khaali,6
Khadiija,6
Khadijeh,6
Khin,6
Khira,6
Kien,6
Kiera,6
Kiia-Riikka,6
Kirre,6
Kirsi-Anneli,6
Kirsi-Johanna,6
Kirsi-Minna,6
Kirsintytär,6
Kirstie,6
Kirsti-Elina,6
Kita,6
Konstance,6
Koskinen,6
Krishna,6
Krispiina,6
Kseniya,6
Kuisma,6
Kunilla,6
Kurdistan,6
Kyla,6
Kärt,6
Lalia,6
Lane,6
Latife,6
Laulu,6
Lauramaija,6
Laurantytär,6
Laura-Tuulia,6
Laureline,6
Layal,6
Lea-Kaarina,6
Leena-Kaija,6
Leena-Katriina,6
Leila-Anneli,6
Leila-Maria,6
Lemoni,6
Lenka,6
Leora,6
Lewis,6
Liberty,6
Liena,6
Liese,6
Liesel,6
Liibaan,6
Liisa-Anneli,6
Liisa-Elina,6
Liisa-Inkeri,6
Lijana,6
Lil,6
Lili-Anne,6
Lilie,6
Liljana,6
Limei,6
Lina-Sofia,6
Lindiwe,6
Linna,6
Linneá,6
Linni,6
Lisanna,6
Lissa,6
Litja,6
Ljubica,6
Lootus,6
Lorelei,6
Loreley,6
Lorette,6
Lorita,6
Los,6
Lottamari,6
Lotta-Riikka,6
Louisé,6
Luba,6
Lucrezia,6
Lukas,6
Lumie,6
Lumi-Sofia,6
Lumpeenkukka,6
Lunetta,6
Luong,6
Luula,6
Maarea,6
Maayan,6
Madde,6
Madelin,6
Madhu,6
Madiha,6
Magreta,6
Mahabad,6
Mahamed-Deeq,6
Mahdia,6
Mahin,6
Mahmud,6
Mahnoor,6
Maija-Inkeri,6
Maija-Riina,6
Maiken,6
Mai-Liisa,6
Mailin,6
Maj-Kristin,6
Majok,6
Maj-Rut,6
Majvi,6
Makeda,6
Makena,6
Malalai,6
Malee,6
Malyuun,6
Mamie,6
Mandeep,6
Mareike,6
Margie,6
Maria-Annika,6
Marianneli,6
Marianni,6
Maria-Theresa,6
Marie-Helen,6
Marie-Therese,6
Marijke,6
Mari-Katriina,6
Marinda,6
Marinetta,6
Marite,6
Marith,6
Marja-Irmeli,6
Marjami,6
Marja-Sofia,6
Marja-Tellervo,6
Marjel,6
Marjella,6
Marjette,6
Marjo-Katriina,6
Marjo-Kristiina,6
Marjontytär,6
Marjo-Tuulia,6
Marlina,6
Marques,6
Martinsdotter,6
Martta-Maria,6
Mattea,6
Matti,6
Mattiasdotter,6
Maude,6
Mauriitta,6
Mayah,6
Mayow,6
Mazin,6
Mea-Maaria,6
Mechthild,6
Medeia,6
Mediha,6
Mee,6
Meea-Maria,6
Mekki,6
Melda,6
Melena,6
Mélodie,6
Meri-Johanna,6
Merikaisla,6
Merilii,6
Merjam,6
Merja-Maija,6
Merja-Maria,6
Merja-Sinikka,6
Merje,6
Merlina,6
Mervi-Liisa,6
Metsäkukka,6
Metsälintu,6
Mevlude,6
Mia-Lisa,6
Michalina,6
Miia-Maaret,6
Miiamari,6
Miia-Marja,6
Miina-Maija,6
Miira-Maria,6
Mila-Marie,6
Milarka,6
Miléa,6
Mileah,6
Milisa,6
Milja-Maija,6
Milja-Mari,6
Milla-Liisa,6
Minire,6
Minna-Lotta,6
Minnariitta,6
Minttu-Sofia,6
Mintunkukka,6
Mira-Bella,6
Miraella,6
Mira-Liisa,6
Miranja,6
Mira-Sofia,6
Mira-Tuulia,6
Mireta,6
Mirje,6
Mirka-Maaria,6
Mirkka-Liisa,6
Mirkka-Maaria,6
Mirva-Riitta,6
Mirvete,6
Misha,6
Mobina,6
Mohsin,6
Momo,6
Monira,6
Mooa,6
Mooni,6
Morag,6
Mouna,6
Mozhgan,6
Muhudin,6
Muoi,6
Månsdotter,6
Märtta,6
Nabiha,6
Nadire,6
Naheed,6
Naiima,6
Naiimo,6
Najiba,6
Namfon,6
Namthip,6
Nanna-Johanna,6
Naomie,6
Nashmil,6
Nassir,6
Nastasja,6
Naw,6
Nawar,6
Nay,6
Nayla,6
Nazime,6
Ndidi,6
Nea-Nora,6
Nelea,6
Nelli-Mari,6
Nera,6
Nesa,6
Nevena,6
Nghi,6
Nicha,6
Nicki,6
Niilontytär,6
Niina-Kristiina,6
Niina-Maaria,6
Niinamari,6
Niina-Susanna,6
Nikolai,6
Nikoline,6
Nikontytär,6
Nilgün,6
Nilmini,6
Niloofar,6
Nina-Carita,6
Nina-Kaisa,6
Ninamari,6
Nina-Riitta,6
Noe,6
Noora-Elina,6
Noora-Kaisa,6
Noova,6
Norea,6
Noreen,6
Nuradin,6
Nuru,6
Nuua,6
Nuutti,6
Odetta,6
Olimpia,6
Olinda,6
Olja,6
Ololade,6
Olta,6
Oluwatoyin,6
Onjukka,6
Oona-Elina,6
Oona-Julia,6
Oonamaria,6
Oona-Roosa,6
Othman,6
Otontytär,6
Ottilja,6
Outimaria,6
Outi-Sisko,6
Padma,6
Palina,6
Palma,6
Palwasha,6
Panuntytär,6
Parwin,6
Paula-Elina,6
Paula-Helena,6
Peetra,6
Pei,6
Pepina,6
Perihan,6
Pervin,6
Petra-Leena,6
Petra-Nella,6
Pia-Anneli,6
Pialiisa,6
Pia-Lisa,6
Pia-Marita,6
Pia-Tiina,6
Pieta-Maria,6
Pietta,6
Piia-Leena,6
Piia-Maaria,6
Piia-Riina,6
Piisku,6
Pinja-Emilia,6
Pinja-Pauliina,6
Pirit,6
Pirjatta,6
Pirjo-Irmeli,6
Pirkko-Kaarina,6
Pirkko-Sisko,6
Piu,6
Pranvera,6
Princesse,6
Puja,6
Pääsky,6
Qaali,6
Racheal,6
Radmila,6
Rae-Marja,6
Rafal,6
Raffaella,6
Ragny,6
Raheem,6
Raia,6
Raida,6
Raihana,6
Rajana,6
Ramadan,6
Ran,6
Rasa,6
Ratree,6
Razzak,6
Reeta-Leena,6
Reetrika,6
Rehana,6
Rehema,6
Rei,6
